Local time,Open,High,Low,Close,Volume
18.05.2024 00:00:00.000 GMT+0300,197.646,197.646,197.646,197.646,0
19.05.2024 00:00:00.000 GMT+0300,197.646,197.646,197.646,197.646,0
20.05.2024 00:00:00.000 GMT+0300,197.361,198.640,197.294,198.506,116628.8407
21.05.2024 00:00:00.000 GMT+0300,198.502,198.902,198.256,198.430,147245.52889999998
22.05.2024 00:00:00.000 GMT+0300,198.426,199.536,198.221,199.351,122787.3789
23.05.2024 00:00:00.000 GMT+0300,199.343,199.888,199.011,199.213,163381.7813
24.05.2024 00:00:00.000 GMT+0300,198.979,200.061,198.979,199.891,131858.74
25.05.2024 00:00:00.000 GMT+0300,199.891,199.891,199.891,199.891,0
26.05.2024 00:00:00.000 GMT+0300,199.891,199.891,199.891,199.891,0
27.05.2024 00:00:00.000 GMT+0300,199.945,200.422,199.605,200.246,74409.13949999999
28.05.2024 00:00:00.000 GMT+0300,200.276,200.641,200.149,200.532,129191.51049999997
29.05.2024 00:00:00.000 GMT+0300,200.342,200.734,200.039,200.170,142966.43
30.05.2024 00:00:00.000 GMT+0300,200.164,200.227,198.749,199.634,184034.6806
31.05.2024 00:00:00.000 GMT+0300,199.596,200.510,199.230,200.406,194212.2717
01.06.2024 00:00:00.000 GMT+0300,200.406,200.406,200.406,200.406,0
02.06.2024 00:00:00.000 GMT+0300,200.406,200.406,200.406,200.406,0
03.06.2024 00:00:00.000 GMT+0300,200.049,200.642,199.217,199.851,193978.75179999997
04.06.2024 00:00:00.000 GMT+0300,199.706,200.414,197.196,197.731,228366.55919999996
05.06.2024 00:00:00.000 GMT+0300,197.727,199.743,197.633,199.565,199837.3613
06.06.2024 00:00:00.000 GMT+0300,199.557,199.933,198.824,198.986,188549.89100000003
07.06.2024 00:00:00.000 GMT+0300,198.972,199.806,198.390,199.351,212444.33039999995
08.06.2024 00:00:00.000 GMT+0300,199.351,199.351,199.351,199.351,0
09.06.2024 00:00:00.000 GMT+0300,199.351,199.351,199.351,199.351,0
10.06.2024 00:00:00.000 GMT+0300,199.323,200.042,198.933,199.861,136788.3007
11.06.2024 00:00:00.000 GMT+0300,199.760,200.391,199.667,200.130,153640.3105
12.06.2024 00:00:00.000 GMT+0300,199.971,200.930,199.923,200.520,192271.79899999997
13.06.2024 00:00:00.000 GMT+0300,200.521,201.314,199.684,200.368,172501.8304
14.06.2024 00:00:00.000 GMT+0300,200.154,201.609,198.915,199.599,250244.3594
15.06.2024 00:00:00.000 GMT+0300,199.599,199.599,199.599,199.599,0
16.06.2024 00:00:00.000 GMT+0300,199.599,199.599,199.599,199.599,0
17.06.2024 00:00:00.000 GMT+0300,199.457,200.446,199.054,200.350,158022.10060000003
18.06.2024 00:00:00.000 GMT+0300,200.212,200.841,199.937,200.566,156714.73070000001
19.06.2024 00:00:00.000 GMT+0300,200.565,201.116,200.344,201.036,89601.84019999999
20.06.2024 00:00:00.000 GMT+0300,200.845,201.382,200.756,201.115,136169.4392
21.06.2024 00:00:00.000 GMT+0300,201.117,202.040,200.437,201.961,162459.0405
22.06.2024 00:00:00.000 GMT+0300,201.961,201.961,201.961,201.961,0
23.06.2024 00:00:00.000 GMT+0300,201.961,201.961,201.961,201.961,0
24.06.2024 00:00:00.000 GMT+0300,201.788,202.699,201.088,202.456,149836.10840000003
25.06.2024 00:00:00.000 GMT+0300,202.297,202.719,201.954,202.516,133515.74000000002
26.06.2024 00:00:00.000 GMT+0300,202.418,203.143,202.370,202.925,156198.91069999998
27.06.2024 00:00:00.000 GMT+0300,202.833,203.379,202.493,203.139,146038.51220000003
28.06.2024 00:00:00.000 GMT+0300,203.074,203.585,202.559,203.366,196198.96930000003
29.06.2024 00:00:00.000 GMT+0300,203.366,203.366,203.366,203.366,0
30.06.2024 00:00:00.000 GMT+0300,203.366,203.366,203.366,203.366,0
01.07.2024 00:00:00.000 GMT+0300,203.329,204.732,203.167,204.195,169461.47959999993
02.07.2024 00:00:00.000 GMT+0300,204.008,204.858,203.872,204.752,146801.40859999997
03.07.2024 00:00:00.000 GMT+0300,204.375,206.161,204.375,205.975,138335.4603
04.07.2024 00:00:00.000 GMT+0300,205.752,206.060,205.286,205.713,75513.43990000001
05.07.2024 00:00:00.000 GMT+0300,205.670,206.437,204.975,205.991,148502.92870000002
06.07.2024 00:00:00.000 GMT+0300,205.991,205.991,205.991,205.991,0
07.07.2024 00:00:00.000 GMT+0300,205.991,205.991,205.991,205.991,0
08.07.2024 00:00:00.000 GMT+0300,205.573,206.659,205.286,205.916,116747.69030000002
09.07.2024 00:00:00.000 GMT+0300,205.772,206.581,205.772,206.199,110809.24979999999
10.07.2024 00:00:00.000 GMT+0300,206.060,207.813,206.058,207.702,89988.99050000001
11.07.2024 00:00:00.000 GMT+0300,207.703,208.106,203.805,205.083,174582.05060000002
12.07.2024 00:00:00.000 GMT+0300,204.815,206.333,203.827,204.974,268287.6693
13.07.2024 00:00:00.000 GMT+0300,204.974,204.974,204.974,204.974,0
14.07.2024 00:00:00.000 GMT+0300,204.974,204.974,204.974,204.974,0
15.07.2024 00:00:00.000 GMT+0300,204.943,205.394,204.124,205.031,136779.81939999998
16.07.2024 00:00:00.000 GMT+0300,204.792,205.780,204.766,205.371,132583.98020000002
17.07.2024 00:00:00.000 GMT+0300,205.073,205.684,203.010,203.146,195176.469
18.07.2024 00:00:00.000 GMT+0300,203.049,203.861,202.089,203.656,205986.63019999993
19.07.2024 00:00:00.000 GMT+0300,203.664,204.221,202.944,203.368,160004.56970000002
20.07.2024 00:00:00.000 GMT+0300,203.368,203.368,203.368,203.368,0
21.07.2024 00:00:00.000 GMT+0300,203.368,203.368,203.368,203.368,0
22.07.2024 00:00:00.000 GMT+0300,203.104,203.603,201.881,203.041,158781.3693
23.07.2024 00:00:00.000 GMT+0300,203.021,203.155,200.740,200.760,165272.02930000002
24.07.2024 00:00:00.000 GMT+0300,200.760,201.174,197.764,198.560,217148.5109
25.07.2024 00:00:00.000 GMT+0300,198.560,198.797,195.854,197.791,313915.73120000004
26.07.2024 00:00:00.000 GMT+0300,197.711,199.135,196.856,197.782,230640.88849999997
27.07.2024 00:00:00.000 GMT+0300,197.782,197.782,197.782,197.782,0
28.07.2024 00:00:00.000 GMT+0300,197.782,197.782,197.782,197.782,0
29.07.2024 00:00:00.000 GMT+0300,197.529,198.602,196.777,198.066,216229.5785
30.07.2024 00:00:00.000 GMT+0300,197.889,199.459,195.937,196.041,206421.3998
31.07.2024 00:00:00.000 GMT+0300,195.973,197.580,192.154,192.766,435816.7148999999
01.08.2024 00:00:00.000 GMT+0300,192.644,193.251,190.157,190.246,370474.39020000055
02.08.2024 00:00:00.000 GMT+0300,190.195,190.499,187.370,187.578,413667.4499999997
03.08.2024 00:00:00.000 GMT+0300,187.578,187.578,187.578,187.578,0
